job_id,job_title,salary_usd,salary_currency,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,required_skills,education_required,years_experience,industry,posting_date,application_deadline,job_description_length,benefits_score,company_name
AI02134,Data Analyst,45763.0,USD,Entry level,Contract,Ireland,S,Ireland,Hybrid,"Docker, Tableau, Java",Associate,0,Real Estate,08/01/2025,05/03/2025,2264,9.0,AI Innovations
AI02135,AI Product Manager,236381.0,USD,Expert,Full time,Sweden,L,Ireland,Fully remote,"Data Visualization, Azure, PyTorch, Linux",PhD,10,Gaming,29/10/2024,09/12/2024,1908,9.4,Machine Intelligence Group
AI02136,Machine Learning Researcher,166468.0,USD,Senior,Full time,Norway,M,Norway,Fully on site,"Python, TensorFlow, MLOps",PhD,8,Real Estate,22/08/2024,12/09/2024,826,9.2,Quantum Computing Inc
AI02137,Deep Learning Engineer,58338.0,USD,Mid level,Contract,South Korea,M,South Korea,Fully on site,"Linux, SQL, TensorFlow, R, NLP",PhD,4,Consulting,03/07/2024,10/08/2024,898,7.1,Cognitive Computing
AI02138,Machine Learning Researcher,72694.95,USD,Entry level,Contract,Germany,S,Canada,Fully on site,"NLP, Git, PyTorch",Associate,0,Consulting,26/10/2024,21/12/2024,770,6.1,AI Innovations
AI02139,AI Software Engineer,83867.0,USD,Entry level,Part time,Singapore,L,Japan,Hybrid,"Hadoop, Tableau, PyTorch, Git",PhD,0,Real Estate,24/01/2024,22/02/2024,1900,5.4,Predictive Systems
AI02140,Data Engineer,79605.0,USD,Entry level,Part time,Australia,L,South Korea,Fully on site,"Java, SQL, Azure, Scala",Associate,1,Telecommunications,26/02/2024,05/04/2024,802,8.9,Predictive Systems
AI02141,Deep Learning Engineer,109754.0,USD,Entry level,Contract,Switzerland,L,United States,Fully remote,"NLP, PyTorch, TensorFlow, Azure, Data Visualization",Bachelor,1,Real Estate,16/09/2024,07/10/2024,1966,6.3,Neural Networks Co
AI02142,Deep Learning Engineer,328074.3,USD,Expert,Full time,Germany,L,United Kingdom,Fully on site,"TensorFlow, Spark, Python, Kubernetes",Bachelor,15,Government,07/01/2025,21/03/2025,555,7.0,Predictive Systems
AI02143,Research Scientist,184688.84999999998,USD,Expert,Full time,Germany,S,Germany,Hybrid,"Spark, Linux, Computer Vision, Python",PhD,14,Real Estate,25/10/2024,02/01/2025,1731,6.1,Predictive Systems
AI02144,Deep Learning Engineer,91451.0,USD,Entry level,Freelance,Sweden,L,Sweden,Hybrid,"TensorFlow, Hadoop, Docker, Tableau",Master,0,Media,24/02/2024,21/03/2024,1347,8.1,Machine Intelligence Group
AI02145,Machine Learning Researcher,40343.0,USD,Entry level,Freelance,Finland,S,South Korea,Hybrid,"R, Tableau, Deep Learning, Git",Master,0,Transportation,26/03/2025,15/04/2025,1688,6.5,Smart Analytics
AI02146,Robotics Engineer,237066.74999999997,USD,Expert,Full time,Netherlands,M,India,Fully on site,"GCP, SQL, R",Master,14,Finance,18/12/2024,09/01/2025,1714,9.7,DeepTech Ventures
AI02147,AI Specialist,264257.0,USD,Expert,Contract,Switzerland,M,Switzerland,Fully remote,"Scala, GCP, Python",Master,17,Transportation,28/07/2024,19/08/2024,1291,6.5,Quantum Computing Inc
AI02148,AI Specialist,209330.0,USD,Expert,Freelance,Sweden,S,Singapore,Hybrid,"Python, PyTorch, Linux, Statistics",PhD,18,Telecommunications,15/12/2024,17/02/2025,1081,6.2,Advanced Robotics
AI02149,Data Scientist,157531.0,USD,Senior,Part time,Denmark,M,Denmark,Fully on site,"Python, TensorFlow, NLP, Git, GCP",Bachelor,7,Government,01/01/2024,31/01/2024,1803,5.8,DeepTech Ventures
AI02150,AI Product Manager,144181.0,USD,Senior,Part time,United States,L,United States,Fully remote,"Python, Data Visualization, TensorFlow, GCP, Mathematics",Associate,8,Transportation,11/05/2024,21/07/2024,2372,7.6,Cognitive Computing
AI02151,AI Architect,42236.0,USD,Entry level,Part time,Finland,L,Finland,Hybrid,"MLOps, Spark, Statistics, SQL, AWS",Master,1,Gaming,20/04/2025,28/05/2025,1856,8.9,Algorithmic Solutions
AI02152,ML Ops Engineer,124366.0,USD,Senior,Part time,Denmark,S,Denmark,Hybrid,"Scala, Deep Learning, Python, GCP",Associate,9,Retail,13/12/2024,30/12/2024,2462,7.3,Future Systems
AI02153,Autonomous Systems Engineer,77881.0,USD,Mid level,Freelance,Austria,M,United States,Fully on site,"PyTorch, SQL, Deep Learning, Tableau, Git",Associate,2,Media,14/10/2024,12/11/2024,1046,7.2,Cloud AI Solutions
AI02154,AI Software Engineer,133495.0,USD,Expert,Full time,Singapore,S,Singapore,Hybrid,"Kubernetes, Linux, SQL, Computer Vision",PhD,13,Technology,21/09/2024,11/10/2024,2114,9.2,Future Systems
AI02155,AI Specialist,172428.0,USD,Expert,Full time,Finland,L,Finland,Hybrid,"Python, Hadoop, Git, TensorFlow",Associate,11,Automotive,29/01/2024,17/03/2024,1479,6.5,DeepTech Ventures
AI02156,AI Research Scientist,167242.72,USD,Senior,Part time,United Kingdom,S,United Kingdom,Fully on site,"AWS, Kubernetes, Mathematics, Computer Vision",Associate,6,Gaming,11/05/2024,18/06/2024,1735,10.0,Neural Networks Co
AI02157,Head of AI,88694.0,USD,Entry level,Freelance,Sweden,L,Sweden,Fully remote,"Python, TensorFlow, Scala",PhD,0,Media,21/07/2024,17/09/2024,1216,9.8,Cognitive Computing
AI02158,AI Software Engineer,114879.54000000001,USD,Entry level,Contract,United Kingdom,L,United Kingdom,Hybrid,"Statistics, Git, Deep Learning, Python",Master,0,Gaming,24/12/2024,22/02/2025,2426,9.1,DataVision Ltd
AI02159,Research Scientist,66115.0,USD,Entry level,Part time,Australia,S,Australia,Fully on site,"Linux, Python, AWS, NLP",Master,1,Automotive,01/09/2024,15/10/2024,718,7.5,Cloud AI Solutions
AI02160,Research Scientist,98520.49999999999,USD,Mid level,Part time,Germany,S,Germany,Fully on site,"Java, Azure, R, Data Visualization, PyTorch",Bachelor,3,Retail,27/10/2024,23/12/2024,2435,6.4,DeepTech Ventures
AI02161,Autonomous Systems Engineer,72788.0,USD,Mid level,Part time,Japan,L,Sweden,Fully remote,"PyTorch, NLP, Git, Docker, Spark",Associate,2,Finance,10/01/2024,02/03/2024,1350,5.4,Predictive Systems
AI02162,Data Analyst,78161.0,USD,Mid level,Contract,Canada,S,France,Fully on site,"Mathematics, R, AWS",PhD,3,Manufacturing,20/07/2024,04/08/2024,792,8.5,Algorithmic Solutions
AI02163,Deep Learning Engineer,133857.0,USD,Mid level,Freelance,Norway,L,Finland,Hybrid,"PyTorch, Scala, Computer Vision, AWS, Python",PhD,4,Real Estate,26/05/2024,26/07/2024,1745,5.9,Future Systems
AI02164,Head of AI,211195.0,USD,Senior,Full time,Switzerland,M,Switzerland,Fully remote,"TensorFlow, Deep Learning, Java, Python",Associate,7,Healthcare,18/08/2024,24/09/2024,1103,7.0,AI Innovations
AI02165,Head of AI,237312.0,USD,Expert,Freelance,United States,L,Switzerland,Fully on site,"MLOps, Kubernetes, NLP",Bachelor,12,Gaming,23/01/2025,28/02/2025,661,7.4,Digital Transformation LLC
AI02166,NLP Engineer,93705.0,USD,Mid level,Freelance,Canada,L,Canada,Fully remote,"MLOps, Java, R, SQL, Mathematics",Bachelor,4,Real Estate,22/06/2024,26/08/2024,1197,7.8,Digital Transformation LLC
AI02167,Principal Data Scientist,238964.0,USD,Expert,Full time,Norway,M,South Korea,Fully remote,"SQL, Azure, Hadoop",Associate,12,Telecommunications,18/03/2025,16/04/2025,1524,8.5,Quantum Computing Inc
AI02168,Data Analyst,84031.0,USD,Mid level,Contract,Sweden,L,Sweden,Fully on site,"TensorFlow, Docker, Tableau, Computer Vision",PhD,4,Gaming,09/12/2024,31/01/2025,1206,6.4,DeepTech Ventures
AI02169,Data Engineer,123539.0,USD,Senior,Part time,India,L,Norway,Fully on site,"Scala, Git, MLOps",PhD,5,Healthcare,02/11/2024,07/01/2025,1924,6.4,TechCorp Inc
AI02170,AI Product Manager,84132.0,USD,Entry level,Contract,Australia,L,Israel,Fully on site,"AWS, R, SQL, Git",Associate,0,Energy,12/08/2024,10/09/2024,1786,9.7,Future Systems
AI02171,Data Analyst,163835.0,USD,Senior,Full time,Denmark,S,United States,Fully remote,"SQL, Hadoop, GCP, PyTorch",Bachelor,8,Retail,21/04/2024,15/06/2024,1690,9.0,Algorithmic Solutions
AI02172,NLP Engineer,89793.40000000001,USD,Entry level,Freelance,United Kingdom,S,United Kingdom,Fully on site,"Java, Git, NLP, AWS, PyTorch",PhD,0,Finance,03/12/2024,17/12/2024,1984,6.2,DeepTech Ventures
AI02173,NLP Engineer,110672.0,USD,Entry level,Full time,Denmark,L,Denmark,Fully remote,"TensorFlow, NLP, Linux, Data Visualization, GCP",PhD,0,Consulting,25/05/2024,29/06/2024,1013,9.2,DeepTech Ventures
AI02174,AI Specialist,56123.0,USD,Entry level,Contract,Finland,M,Finland,Fully on site,"Deep Learning, Azure, Statistics, PyTorch",Master,0,Retail,07/09/2024,29/10/2024,649,6.5,Digital Transformation LLC
AI02175,Head of AI,84528.45,USD,Entry level,Part time,France,L,France,Fully remote,"GCP, TensorFlow, Scala, Computer Vision, R",Associate,0,Government,23/08/2024,17/10/2024,2317,8.4,Neural Networks Co
AI02176,ML Ops Engineer,222602.0,USD,Expert,Part time,Sweden,M,Sweden,Hybrid,"Tableau, R, SQL, PyTorch",Associate,11,Education,26/02/2025,07/04/2025,1910,7.6,Predictive Systems
AI02177,AI Consultant,68618.0,USD,Mid level,Freelance,Austria,L,Austria,Fully remote,"Git, Tableau, Python, Deep Learning",Associate,3,Healthcare,18/01/2024,24/03/2024,1277,5.5,Neural Networks Co
AI02178,Autonomous Systems Engineer,75835.0,USD,Entry level,Freelance,United States,L,Japan,Fully on site,"NLP, Java, Kubernetes, R, Mathematics",Master,1,Consulting,23/01/2025,18/02/2025,1408,9.3,Algorithmic Solutions
AI02179,AI Product Manager,132252.0,USD,Senior,Freelance,Australia,M,Australia,Fully remote,"PyTorch, Deep Learning, Scala, TensorFlow",Master,8,Government,18/05/2024,17/07/2024,2330,7.0,Digital Transformation LLC
AI02180,Head of AI,56723.0,USD,Mid level,Part time,China,S,China,Fully on site,"SQL, Python, Git, Spark",Master,4,Retail,03/11/2024,27/12/2024,762,6.6,Neural Networks Co
AI02181,AI Architect,38864.0,USD,Entry level,Part time,India,S,Denmark,Hybrid,"NLP, Scala, R",Master,0,Gaming,15/08/2024,13/10/2024,2495,8.9,Smart Analytics
AI02182,Data Scientist,80032.0,USD,Mid level,Freelance,Israel,L,Israel,Fully remote,"Docker, Kubernetes, Java, Computer Vision, MLOps",Associate,3,Education,04/02/2024,27/03/2024,795,9.7,Algorithmic Solutions
AI02183,Computer Vision Engineer,61490.0,USD,Entry level,Full time,Australia,S,Australia,Hybrid,"GCP, Linux, Docker, Git",PhD,0,Real Estate,06/10/2024,25/11/2024,1192,8.6,Algorithmic Solutions
AI02184,Research Scientist,120791.62000000001,USD,Mid level,Contract,United Kingdom,L,United Kingdom,Fully remote,"Linux, TensorFlow, Data Visualization, Spark",PhD,3,Retail,01/05/2024,22/06/2024,965,9.1,Machine Intelligence Group
AI02185,Data Scientist,72859.0,USD,Mid level,Contract,Austria,M,China,Hybrid,"R, Kubernetes, Hadoop, Azure",Associate,4,Finance,05/11/2024,02/12/2024,2029,7.5,DeepTech Ventures
AI02186,Principal Data Scientist,213897.0,USD,Senior,Full time,Switzerland,M,Switzerland,Fully on site,"AWS, Data Visualization, PyTorch",Associate,8,Technology,01/08/2024,18/09/2024,841,5.4,Algorithmic Solutions
AI02187,Machine Learning Engineer,298955.0,USD,Expert,Freelance,Norway,M,Norway,Fully remote,"Computer Vision, MLOps, Hadoop",Bachelor,12,Finance,17/10/2024,25/12/2024,704,8.3,Autonomous Tech
AI02188,ML Ops Engineer,126821.0,USD,Expert,Full time,Austria,S,Austria,Hybrid,"NLP, Scala, Spark",Master,10,Consulting,18/11/2024,13/12/2024,2415,6.4,Neural Networks Co
AI02189,Data Analyst,55672.0,USD,Mid level,Contract,Austria,S,Austria,Fully remote,"MLOps, Docker, Spark, Python, Linux",PhD,4,Transportation,16/12/2024,06/02/2025,790,5.6,DataVision Ltd
AI02190,Data Engineer,46459.0,USD,Entry level,Part time,Ireland,L,Ireland,Fully remote,"Scala, Git, Spark",Bachelor,1,Retail,16/03/2025,27/04/2025,1570,9.4,Autonomous Tech
AI02191,Machine Learning Engineer,161300.0,USD,Expert,Contract,Sweden,L,Sweden,Hybrid,"NLP, AWS, MLOps",Master,11,Automotive,28/08/2024,10/10/2024,1305,5.4,Digital Transformation LLC
AI02192,Data Engineer,72143.0,USD,Senior,Freelance,Austria,S,Austria,Hybrid,"Spark, TensorFlow, Java, Docker, NLP",Associate,7,Telecommunications,23/02/2024,19/03/2024,1957,8.8,Quantum Computing Inc
AI02193,AI Specialist,51204.0,USD,Entry level,Freelance,Japan,S,Ireland,Hybrid,"Kubernetes, Statistics, PyTorch",PhD,1,Energy,30/03/2025,22/05/2025,2467,9.0,Cognitive Computing
AI02194,Autonomous Systems Engineer,56268.35,USD,Entry level,Part time,Germany,S,Germany,Hybrid,"Docker, Hadoop, Statistics",PhD,0,Manufacturing,18/02/2025,15/04/2025,1389,5.4,Digital Transformation LLC
AI02195,AI Consultant,287502.36000000004,USD,Expert,Freelance,United Kingdom,M,Finland,Fully on site,"Statistics, SQL, Linux",Associate,10,Telecommunications,29/08/2024,05/11/2024,1540,7.3,TechCorp Inc
AI02196,Data Scientist,66889.0,USD,Mid level,Freelance,Austria,M,Japan,Fully on site,"Hadoop, Computer Vision, Data Visualization, Statistics",PhD,3,Transportation,06/04/2025,24/04/2025,537,7.6,Machine Intelligence Group
AI02197,AI Architect,86252.0,USD,Senior,Full time,Israel,L,Netherlands,Fully remote,"Computer Vision, Git, Kubernetes",Bachelor,5,Media,23/06/2024,05/08/2024,651,6.4,Quantum Computing Inc
AI02198,Data Engineer,56366.0,USD,Entry level,Full time,Singapore,S,Australia,Fully remote,"PyTorch, Scala, AWS",Master,1,Education,05/05/2024,22/05/2024,1360,5.1,Cloud AI Solutions
AI02199,AI Architect,143536.78,USD,Senior,Part time,United Kingdom,S,United Kingdom,Fully remote,"Spark, NLP, Statistics, R",Bachelor,5,Gaming,24/10/2024,21/12/2024,905,9.4,DeepTech Ventures
AI02200,Research Scientist,151592.0,USD,Senior,Contract,Norway,S,Norway,Fully on site,"Mathematics, Tableau, Git",Bachelor,6,Healthcare,26/06/2024,11/08/2024,1106,7.5,Quantum Computing Inc
AI02201,Machine Learning Engineer,45656.0,USD,Entry level,Part time,Ireland,L,Ireland,Hybrid,"Spark, Linux, Tableau, NLP, Scala",PhD,1,Manufacturing,18/07/2024,30/08/2024,1823,7.0,Advanced Robotics
AI02202,AI Product Manager,100032.74999999999,USD,Senior,Full time,France,S,France,Fully remote,"PyTorch, AWS, Mathematics, GCP",Master,7,Media,17/02/2024,20/04/2024,2451,6.2,Advanced Robotics
AI02203,Data Engineer,102104.0,USD,Mid level,Contract,Denmark,M,Denmark,Fully remote,"Computer Vision, Python, TensorFlow",Master,2,Finance,18/03/2024,13/05/2024,625,5.4,DataVision Ltd
AI02204,Robotics Engineer,71629.0,USD,Mid level,Full time,South Korea,L,South Korea,Hybrid,"Deep Learning, R, Java, Computer Vision",PhD,3,Retail,20/09/2024,27/10/2024,533,9.7,DataVision Ltd
AI02205,Autonomous Systems Engineer,90855.75,USD,Mid level,Part time,Netherlands,S,Netherlands,Hybrid,"GCP, TensorFlow, Data Visualization, Tableau, MLOps",Master,2,Energy,29/03/2025,29/04/2025,1103,8.2,DeepTech Ventures
AI02206,AI Architect,211004.0,USD,Expert,Freelance,Denmark,M,Denmark,Fully on site,"Git, GCP, NLP, PyTorch, TensorFlow",Master,17,Healthcare,04/12/2024,09/02/2025,1113,9.8,Cloud AI Solutions
AI02207,Robotics Engineer,352164.5,USD,Expert,Freelance,Netherlands,L,Netherlands,Hybrid,"Java, Data Visualization, Scala, Computer Vision, MLOps",PhD,13,Education,17/09/2024,17/11/2024,1273,6.1,Predictive Systems
AI02208,AI Research Scientist,94128.65,USD,Mid level,Part time,France,S,Austria,Hybrid,"Computer Vision, GCP, NLP",PhD,2,Healthcare,26/10/2024,18/12/2024,612,5.7,DeepTech Ventures
AI02209,AI Software Engineer,163389.0,USD,Expert,Freelance,Sweden,L,Sweden,Fully on site,"NLP, Python, Data Visualization",PhD,14,Automotive,12/04/2024,31/05/2024,1319,5.1,Neural Networks Co
AI02210,Data Engineer,51569.0,USD,Entry level,Freelance,Austria,M,Austria,Hybrid,"Linux, Python, Git",Associate,0,Finance,21/03/2025,02/06/2025,1661,9.9,DataVision Ltd
AI02211,NLP Engineer,167063.0,USD,Expert,Full time,Singapore,S,Singapore,Fully on site,"R, Scala, Linux, Git",Associate,12,Telecommunications,01/12/2024,15/12/2024,2145,7.7,Quantum Computing Inc
AI02212,Robotics Engineer,117420.0,USD,Expert,Full time,Japan,S,Sweden,Fully remote,"Git, PyTorch, Computer Vision, Docker, Kubernetes",Master,16,Manufacturing,25/05/2024,01/08/2024,2023,8.6,Machine Intelligence Group
AI02213,Autonomous Systems Engineer,73664.0,USD,Entry level,Part time,Denmark,M,United States,Hybrid,"Git, Deep Learning, Computer Vision, Linux",Master,1,Finance,19/01/2024,05/02/2024,1584,5.3,Neural Networks Co
AI02214,Data Scientist,187164.8,USD,Expert,Part time,France,S,France,Hybrid,"Git, Scala, Kubernetes",Associate,13,Media,17/04/2024,02/05/2024,2143,7.5,Neural Networks Co
AI02215,Data Engineer,121559.0,USD,Expert,Freelance,South Korea,M,South Korea,Fully remote,"R, Python, Mathematics, Tableau, Kubernetes",PhD,16,Transportation,21/01/2025,05/02/2025,917,6.9,TechCorp Inc
AI02216,Robotics Engineer,59364.149999999994,USD,Entry level,Contract,Germany,S,United Kingdom,Fully on site,"Java, GCP, Computer Vision",Associate,1,Transportation,01/01/2024,10/02/2024,1090,8.0,AI Innovations
AI02217,AI Consultant,203413.0,USD,Expert,Full time,Japan,L,Japan,Fully on site,"Kubernetes, GCP, NLP, Java, Deep Learning",Associate,11,Automotive,11/09/2024,22/10/2024,731,7.3,Smart Analytics
AI02218,Data Analyst,85042.0,USD,Senior,Part time,China,M,China,Hybrid,"Mathematics, Python, Data Visualization, GCP, TensorFlow",Associate,6,Energy,25/06/2024,05/08/2024,1798,7.0,Predictive Systems
AI02219,Data Engineer,231230.40000000002,USD,Senior,Part time,United Kingdom,L,United Kingdom,Fully on site,"Linux, Kubernetes, Computer Vision, SQL, Spark",Associate,7,Gaming,11/01/2024,01/02/2024,1775,7.0,Predictive Systems
AI02220,NLP Engineer,154305.0,USD,Expert,Full time,Israel,S,Israel,Hybrid,"Azure, R, Computer Vision, MLOps, PyTorch",PhD,14,Healthcare,29/09/2024,10/12/2024,2196,6.9,Neural Networks Co
AI02221,Head of AI,111787.0,USD,Senior,Freelance,China,L,China,Hybrid,"Statistics, Java, SQL, Python, Data Visualization",PhD,9,Real Estate,20/08/2024,10/09/2024,2101,10.0,Algorithmic Solutions
AI02222,AI Software Engineer,143613.0,USD,Senior,Full time,Canada,M,Canada,Hybrid,"PyTorch, TensorFlow, GCP, Git, Azure",Associate,9,Automotive,05/08/2024,19/08/2024,1017,5.7,Neural Networks Co
AI02223,AI Product Manager,130680.0,USD,Senior,Part time,Singapore,L,Singapore,Fully remote,"Git, Spark, MLOps",Bachelor,9,Government,20/05/2024,09/06/2024,2163,9.0,DataVision Ltd
AI02224,AI Product Manager,46937.0,USD,Entry level,Part time,Austria,L,Israel,Hybrid,"TensorFlow, Deep Learning, Hadoop, MLOps",Bachelor,0,Media,31/10/2024,18/11/2024,1864,6.2,Predictive Systems
AI02225,AI Research Scientist,33503.0,USD,Entry level,Full time,Israel,S,Israel,Fully remote,"R, SQL, Data Visualization, Computer Vision",PhD,1,Healthcare,10/12/2024,31/01/2025,588,7.3,TechCorp Inc
AI02226,AI Research Scientist,111531.0,USD,Expert,Contract,Japan,M,Japan,Hybrid,"GCP, Linux, Kubernetes, Python",Master,15,Gaming,10/01/2024,06/02/2024,848,6.8,Neural Networks Co
AI02227,Machine Learning Engineer,117188.45,USD,Mid level,Contract,Germany,L,Germany,Hybrid,"Java, Python, GCP, PyTorch",PhD,3,Education,27/02/2024,25/03/2024,1835,5.4,DeepTech Ventures
AI02228,Research Scientist,76846.0,USD,Entry level,Full time,United States,S,United States,Fully remote,"PyTorch, Java, Azure, NLP",Associate,0,Retail,10/04/2024,18/06/2024,2419,8.3,Smart Analytics
AI02229,Computer Vision Engineer,74133.0,USD,Senior,Freelance,Israel,M,Israel,Hybrid,"Spark, Hadoop, Java, Scala",PhD,7,Education,10/06/2024,24/07/2024,1859,6.7,Advanced Robotics
AI02230,Deep Learning Engineer,113366.0,USD,Mid level,Freelance,United States,L,United States,Hybrid,"Kubernetes, Java, Git, GCP, Tableau",PhD,2,Retail,25/11/2024,20/12/2024,1095,5.2,Quantum Computing Inc
AI02231,Deep Learning Engineer,123241.0,USD,Expert,Freelance,China,M,China,Fully remote,"Mathematics, Scala, Deep Learning, MLOps",Master,19,Energy,15/10/2024,17/12/2024,2112,6.5,TechCorp Inc
AI02232,Head of AI,79228.0,USD,Entry level,Full time,United States,S,United States,Hybrid,"Linux, Python, Azure, Java, TensorFlow",Bachelor,0,Real Estate,06/01/2024,06/02/2024,1872,8.1,TechCorp Inc
AI02233,Head of AI,75360.0,USD,Senior,Full time,India,S,India,Fully on site,"AWS, SQL, TensorFlow, Data Visualization, Docker",Bachelor,8,Finance,01/03/2024,26/03/2024,1554,9.4,AI Innovations
AI02234,AI Research Scientist,227270.0,USD,Expert,Contract,Singapore,M,Singapore,Hybrid,"GCP, Spark, Scala, NLP",PhD,16,Technology,29/01/2025,28/02/2025,2395,5.0,Neural Networks Co
AI02235,Machine Learning Engineer,55179.0,USD,Mid level,Full time,Ireland,S,Ireland,Fully remote,"TensorFlow, GCP, SQL, Mathematics",Associate,3,Energy,27/03/2024,25/05/2024,583,6.8,TechCorp Inc
AI02236,NLP Engineer,55582.0,USD,Entry level,Contract,Singapore,M,Singapore,Fully remote,"R, SQL, AWS",Associate,0,Telecommunications,03/03/2025,24/04/2025,1445,7.4,Advanced Robotics
